,model,acc,curriculum
194,6,1.0,non-sequential
195,6,1.0,non-sequential
196,6,1.0,non-sequential
197,6,1.0,non-sequential
198,6,0.0,non-sequential
199,6,1.0,non-sequential
200,6,1.0,non-sequential
201,6,1.0,non-sequential
202,6,1.0,non-sequential
203,6,1.0,non-sequential
204,6,1.0,non-sequential
205,6,1.0,non-sequential
206,6,1.0,non-sequential
207,6,1.0,non-sequential
208,6,1.0,non-sequential
209,6,1.0,non-sequential
210,6,1.0,non-sequential
211,6,1.0,non-sequential
212,6,1.0,non-sequential
213,6,1.0,non-sequential
214,6,1.0,non-sequential
215,6,1.0,non-sequential
216,6,1.0,non-sequential
217,6,0.0,non-sequential
218,6,1.0,non-sequential
219,6,1.0,non-sequential
220,6,1.0,non-sequential
221,6,1.0,non-sequential
222,6,1.0,non-sequential
223,6,1.0,non-sequential
224,6,1.0,non-sequential
225,6,0.0,non-sequential
226,6,1.0,non-sequential
227,6,1.0,non-sequential
228,6,1.0,non-sequential
229,6,1.0,non-sequential
230,6,1.0,non-sequential
231,6,1.0,non-sequential
232,6,1.0,non-sequential
233,6,1.0,non-sequential
234,6,1.0,non-sequential
235,6,1.0,non-sequential
236,6,0.0,non-sequential
237,6,1.0,non-sequential
238,6,1.0,non-sequential
239,6,1.0,non-sequential
240,6,1.0,non-sequential
241,6,1.0,non-sequential
242,6,1.0,non-sequential
243,6,1.0,non-sequential
244,6,1.0,non-sequential
245,6,1.0,non-sequential
246,6,0.0,non-sequential
247,6,1.0,non-sequential
248,6,1.0,non-sequential
249,6,1.0,non-sequential
250,6,1.0,non-sequential
251,6,1.0,non-sequential
252,6,1.0,non-sequential
253,6,1.0,non-sequential
254,6,1.0,non-sequential
255,6,0.0,non-sequential
256,6,1.0,non-sequential
257,6,1.0,non-sequential
258,6,1.0,non-sequential
259,6,1.0,non-sequential
260,6,1.0,non-sequential
261,6,1.0,non-sequential
262,6,1.0,non-sequential
263,6,1.0,non-sequential
264,6,0.0,non-sequential
265,6,1.0,non-sequential
266,6,1.0,non-sequential
267,6,1.0,non-sequential
268,6,1.0,non-sequential
269,6,1.0,non-sequential
270,6,1.0,non-sequential
271,6,1.0,non-sequential
272,6,1.0,non-sequential
273,6,1.0,non-sequential
274,6,1.0,non-sequential
275,6,1.0,non-sequential
276,6,1.0,non-sequential
277,6,1.0,non-sequential
278,6,1.0,non-sequential
279,6,1.0,non-sequential
280,6,1.0,non-sequential
281,6,1.0,non-sequential
282,6,1.0,non-sequential
283,6,1.0,non-sequential
284,6,1.0,non-sequential
285,6,0.0,non-sequential
286,6,0.0,non-sequential
287,6,0.0,non-sequential
288,6,0.0,non-sequential
289,6,0.0,non-sequential
290,6,1.0,non-sequential
291,6,1.0,non-sequential
292,6,1.0,non-sequential
293,6,1.0,non-sequential
294,6,1.0,non-sequential
295,6,0.0,non-sequential
296,6,0.0,non-sequential
297,6,0.0,non-sequential
298,6,0.0,non-sequential
299,6,0.0,non-sequential
300,6,1.0,non-sequential
301,6,1.0,non-sequential
302,6,1.0,non-sequential
303,6,1.0,non-sequential
304,6,0.0,non-sequential
305,6,0.0,non-sequential
306,6,0.0,non-sequential
307,6,0.0,non-sequential
308,6,0.0,non-sequential
309,6,1.0,non-sequential
310,6,1.0,non-sequential
311,6,1.0,non-sequential
312,6,1.0,non-sequential
313,6,1.0,non-sequential
314,6,0.0,non-sequential
315,6,0.0,non-sequential
316,6,0.0,non-sequential
317,6,0.0,non-sequential
318,6,0.0,non-sequential
319,6,1.0,non-sequential
320,6,1.0,non-sequential
321,6,1.0,non-sequential
322,6,1.0,non-sequential
323,6,0.0,non-sequential
324,6,0.0,non-sequential
325,6,0.0,non-sequential
326,6,0.0,non-sequential
327,6,0.0,non-sequential
328,6,1.0,non-sequential
329,6,1.0,non-sequential
330,6,1.0,non-sequential
331,6,1.0,non-sequential
332,6,1.0,non-sequential
333,6,0.0,non-sequential
334,6,1.0,non-sequential
335,6,1.0,non-sequential
336,6,1.0,non-sequential
337,6,0.0,non-sequential
338,6,1.0,non-sequential
339,6,1.0,non-sequential
340,6,1.0,non-sequential
341,6,1.0,non-sequential
342,6,0.0,non-sequential
343,6,0.0,non-sequential
344,6,0.0,non-sequential
345,6,1.0,non-sequential
346,6,1.0,non-sequential
347,6,1.0,non-sequential
348,6,1.0,non-sequential
349,6,1.0,non-sequential
350,6,1.0,non-sequential
351,6,1.0,non-sequential
352,6,1.0,non-sequential
353,6,0.0,non-sequential
354,6,0.0,non-sequential
355,6,1.0,non-sequential
356,6,0.0,non-sequential
357,6,1.0,non-sequential
358,6,1.0,non-sequential
359,6,1.0,non-sequential
360,6,1.0,non-sequential
361,6,0.0,non-sequential
362,6,1.0,non-sequential
363,6,0.0,non-sequential
364,6,0.0,non-sequential
365,6,0.0,non-sequential
366,6,1.0,non-sequential
367,6,1.0,non-sequential
368,6,1.0,non-sequential
369,6,1.0,non-sequential
370,6,1.0,non-sequential
371,6,0.0,non-sequential
372,6,0.0,non-sequential
373,6,1.0,non-sequential
374,6,1.0,non-sequential
375,6,0.0,non-sequential
376,6,1.0,non-sequential
377,6,1.0,non-sequential
378,6,1.0,non-sequential
379,6,1.0,non-sequential
380,6,1.0,non-sequential
381,6,1.0,non-sequential
382,6,1.0,non-sequential
383,6,1.0,non-sequential
384,6,1.0,non-sequential
385,6,1.0,non-sequential
386,6,1.0,non-sequential
387,6,1.0,non-sequential
388,6,1.0,non-sequential
389,6,1.0,non-sequential
390,6,1.0,non-sequential
391,6,1.0,non-sequential
392,6,1.0,non-sequential
393,6,1.0,non-sequential
394,6,1.0,non-sequential
395,6,1.0,non-sequential
396,6,1.0,non-sequential
397,6,1.0,non-sequential
398,6,1.0,non-sequential
399,6,1.0,non-sequential
400,6,1.0,non-sequential
401,6,1.0,non-sequential
402,6,1.0,non-sequential
403,6,1.0,non-sequential
404,6,1.0,non-sequential
405,6,0.0,non-sequential
406,6,1.0,non-sequential
407,6,1.0,non-sequential
408,6,1.0,non-sequential
409,6,1.0,non-sequential
410,6,1.0,non-sequential
411,6,1.0,non-sequential
412,6,1.0,non-sequential
413,6,1.0,non-sequential
414,6,1.0,non-sequential
415,6,1.0,non-sequential
416,6,1.0,non-sequential
417,6,0.0,non-sequential
418,6,1.0,non-sequential
419,6,1.0,non-sequential
420,6,1.0,non-sequential
421,6,1.0,non-sequential
422,6,0.0,non-sequential
423,6,0.0,non-sequential
424,6,1.0,non-sequential
425,6,1.0,non-sequential
426,6,1.0,non-sequential
427,6,1.0,non-sequential
428,6,1.0,non-sequential
429,6,1.0,non-sequential
430,6,1.0,non-sequential
431,6,1.0,non-sequential
432,6,1.0,non-sequential
433,6,1.0,non-sequential
434,6,1.0,non-sequential
435,6,1.0,non-sequential
436,6,1.0,non-sequential
437,6,1.0,non-sequential
438,6,1.0,non-sequential
439,6,1.0,non-sequential
440,6,1.0,non-sequential
441,6,0.0,non-sequential
442,6,1.0,non-sequential
443,6,1.0,non-sequential
444,6,1.0,non-sequential
445,6,1.0,non-sequential
446,6,1.0,non-sequential
447,6,1.0,non-sequential
448,6,1.0,non-sequential
449,6,1.0,non-sequential
450,6,1.0,non-sequential
451,6,1.0,non-sequential
452,6,1.0,non-sequential
453,6,1.0,non-sequential
454,6,1.0,non-sequential
455,6,1.0,non-sequential
456,6,1.0,non-sequential
457,6,1.0,non-sequential
458,6,1.0,non-sequential
459,6,1.0,non-sequential
460,6,1.0,non-sequential
461,6,1.0,non-sequential
462,6,1.0,non-sequential
463,6,0.0,non-sequential
464,6,1.0,non-sequential
465,6,1.0,non-sequential
466,6,1.0,non-sequential
467,6,1.0,non-sequential
468,6,1.0,non-sequential
469,6,1.0,non-sequential
470,6,1.0,non-sequential
471,6,1.0,non-sequential
472,6,1.0,non-sequential
473,6,0.0,non-sequential
474,6,1.0,non-sequential
475,6,0.0,non-sequential
476,6,0.0,non-sequential
477,6,1.0,non-sequential
478,6,1.0,non-sequential
479,6,0.0,non-sequential
480,6,1.0,non-sequential
481,6,1.0,non-sequential
482,6,1.0,non-sequential
483,6,1.0,non-sequential
484,6,0.0,non-sequential
485,6,0.0,non-sequential
486,6,0.0,non-sequential
487,6,0.0,non-sequential
488,6,1.0,non-sequential
489,6,1.0,non-sequential
490,6,1.0,non-sequential
491,6,1.0,non-sequential
492,6,1.0,non-sequential
493,6,1.0,non-sequential
494,6,0.0,non-sequential
495,6,0.0,non-sequential
496,6,1.0,non-sequential
497,6,0.0,non-sequential
498,6,1.0,non-sequential
499,6,1.0,non-sequential
500,6,1.0,non-sequential
501,6,1.0,non-sequential
502,6,1.0,non-sequential
503,6,1.0,non-sequential
504,6,0.0,non-sequential
505,6,0.0,non-sequential
506,6,0.0,non-sequential
507,6,0.0,non-sequential
508,6,1.0,non-sequential
509,6,1.0,non-sequential
510,6,1.0,non-sequential
511,6,1.0,non-sequential
512,6,1.0,non-sequential
513,6,0.0,non-sequential
514,6,1.0,non-sequential
515,6,0.0,non-sequential
516,6,0.0,non-sequential
517,6,0.0,non-sequential
518,6,1.0,non-sequential
519,6,1.0,non-sequential
520,6,1.0,non-sequential
521,6,1.0,non-sequential
522,6,0.0,non-sequential
523,6,0.0,non-sequential
524,6,0.0,non-sequential
525,6,1.0,non-sequential
526,6,0.0,non-sequential
527,6,1.0,non-sequential
528,6,1.0,non-sequential
529,6,1.0,non-sequential
530,6,1.0,non-sequential
531,6,1.0,non-sequential
532,6,1.0,non-sequential
533,6,0.0,non-sequential
534,6,0.0,non-sequential
535,6,0.0,non-sequential
536,6,1.0,non-sequential
537,6,1.0,non-sequential
538,6,1.0,non-sequential
539,6,1.0,non-sequential
540,6,1.0,non-sequential
541,6,1.0,non-sequential
542,6,1.0,non-sequential
543,6,1.0,non-sequential
544,6,1.0,non-sequential
545,6,0.0,non-sequential
546,6,1.0,non-sequential
547,6,1.0,non-sequential
548,6,1.0,non-sequential
549,6,1.0,non-sequential
550,6,1.0,non-sequential
551,6,0.0,non-sequential
552,6,0.0,non-sequential
553,6,0.0,non-sequential
554,6,0.0,non-sequential
555,6,1.0,non-sequential
556,6,1.0,non-sequential
557,6,1.0,non-sequential
558,6,1.0,non-sequential
559,6,1.0,non-sequential
560,6,0.0,non-sequential
561,6,0.0,non-sequential
562,6,0.0,non-sequential
563,6,0.0,non-sequential
564,6,0.0,non-sequential
565,6,1.0,non-sequential
566,6,1.0,non-sequential
567,6,1.0,non-sequential
568,6,1.0,non-sequential
569,6,1.0,non-sequential
570,6,1.0,non-sequential
571,6,1.0,non-sequential
572,6,1.0,non-sequential
573,6,1.0,non-sequential
574,6,1.0,non-sequential
575,6,1.0,non-sequential
576,6,1.0,non-sequential
577,6,1.0,non-sequential
578,6,0.0,non-sequential
579,6,1.0,non-sequential
580,6,1.0,non-sequential
581,6,1.0,non-sequential
582,6,1.0,non-sequential
583,6,1.0,non-sequential
584,6,1.0,non-sequential
585,6,1.0,non-sequential
586,6,1.0,non-sequential
587,6,1.0,non-sequential
588,6,1.0,non-sequential
589,6,1.0,non-sequential
590,6,1.0,non-sequential
591,6,1.0,non-sequential
592,6,1.0,non-sequential
593,6,1.0,non-sequential
594,6,1.0,non-sequential
595,6,1.0,non-sequential
596,6,1.0,non-sequential
597,6,0.0,non-sequential
598,6,1.0,non-sequential
599,6,1.0,non-sequential
600,6,1.0,non-sequential
601,6,1.0,non-sequential
602,6,1.0,non-sequential
603,6,1.0,non-sequential
604,6,1.0,non-sequential
605,6,0.0,non-sequential
606,6,1.0,non-sequential
607,6,1.0,non-sequential
608,6,1.0,non-sequential
609,6,1.0,non-sequential
610,6,1.0,non-sequential
611,6,1.0,non-sequential
612,6,1.0,non-sequential
613,6,1.0,non-sequential
614,6,1.0,non-sequential
615,6,1.0,non-sequential
616,6,0.0,non-sequential
617,6,1.0,non-sequential
618,6,1.0,non-sequential
619,6,1.0,non-sequential
620,6,1.0,non-sequential
621,6,1.0,non-sequential
622,6,1.0,non-sequential
623,6,1.0,non-sequential
624,6,1.0,non-sequential
625,6,1.0,non-sequential
626,6,0.0,non-sequential
627,6,1.0,non-sequential
628,6,1.0,non-sequential
629,6,1.0,non-sequential
630,6,1.0,non-sequential
631,6,1.0,non-sequential
632,6,1.0,non-sequential
633,6,1.0,non-sequential
634,6,1.0,non-sequential
635,6,0.0,non-sequential
636,6,1.0,non-sequential
637,6,1.0,non-sequential
638,6,1.0,non-sequential
639,6,1.0,non-sequential
640,6,1.0,non-sequential
641,6,1.0,non-sequential
642,6,1.0,non-sequential
643,6,1.0,non-sequential
644,6,0.0,non-sequential
645,6,1.0,non-sequential
646,6,1.0,non-sequential
647,6,1.0,non-sequential
648,6,1.0,non-sequential
649,6,1.0,non-sequential
650,6,1.0,non-sequential
651,6,1.0,non-sequential
652,6,1.0,non-sequential
653,6,1.0,non-sequential
654,6,1.0,non-sequential
655,6,1.0,non-sequential
656,6,1.0,non-sequential
657,6,1.0,non-sequential
658,6,1.0,non-sequential
659,6,1.0,non-sequential
660,6,1.0,non-sequential
661,6,1.0,non-sequential
662,6,1.0,non-sequential
663,6,1.0,non-sequential
664,6,1.0,non-sequential
665,6,0.0,non-sequential
666,6,0.0,non-sequential
667,6,0.0,non-sequential
668,6,0.0,non-sequential
669,6,0.0,non-sequential
670,6,1.0,non-sequential
671,6,1.0,non-sequential
672,6,1.0,non-sequential
673,6,1.0,non-sequential
674,6,1.0,non-sequential
675,6,0.0,non-sequential
676,6,0.0,non-sequential
677,6,0.0,non-sequential
678,6,0.0,non-sequential
679,6,0.0,non-sequential
680,6,1.0,non-sequential
681,6,1.0,non-sequential
682,6,1.0,non-sequential
683,6,1.0,non-sequential
684,6,0.0,non-sequential
685,6,0.0,non-sequential
686,6,0.0,non-sequential
687,6,0.0,non-sequential
688,6,0.0,non-sequential
689,6,1.0,non-sequential
690,6,1.0,non-sequential
691,6,1.0,non-sequential
692,6,1.0,non-sequential
693,6,1.0,non-sequential
694,6,0.0,non-sequential
695,6,0.0,non-sequential
696,6,0.0,non-sequential
697,6,0.0,non-sequential
698,6,0.0,non-sequential
699,6,1.0,non-sequential
700,6,1.0,non-sequential
701,6,1.0,non-sequential
702,6,1.0,non-sequential
703,6,0.0,non-sequential
704,6,0.0,non-sequential
705,6,0.0,non-sequential
706,6,0.0,non-sequential
707,6,0.0,non-sequential
708,6,1.0,non-sequential
709,6,1.0,non-sequential
710,6,1.0,non-sequential
711,6,1.0,non-sequential
712,6,1.0,non-sequential
713,6,0.0,non-sequential
714,6,1.0,non-sequential
715,6,1.0,non-sequential
716,6,1.0,non-sequential
717,6,0.0,non-sequential
718,6,1.0,non-sequential
719,6,1.0,non-sequential
720,6,1.0,non-sequential
721,6,1.0,non-sequential
722,6,0.0,non-sequential
723,6,0.0,non-sequential
724,6,0.0,non-sequential
725,6,1.0,non-sequential
726,6,1.0,non-sequential
727,6,1.0,non-sequential
728,6,1.0,non-sequential
729,6,1.0,non-sequential
730,6,1.0,non-sequential
731,6,1.0,non-sequential
732,6,1.0,non-sequential
733,6,0.0,non-sequential
734,6,0.0,non-sequential
735,6,1.0,non-sequential
736,6,0.0,non-sequential
737,6,1.0,non-sequential
738,6,1.0,non-sequential
739,6,1.0,non-sequential
740,6,1.0,non-sequential
741,6,0.0,non-sequential
742,6,1.0,non-sequential
743,6,0.0,non-sequential
744,6,0.0,non-sequential
745,6,0.0,non-sequential
746,6,1.0,non-sequential
747,6,1.0,non-sequential
748,6,1.0,non-sequential
749,6,1.0,non-sequential
750,6,1.0,non-sequential
751,6,0.0,non-sequential
752,6,0.0,non-sequential
753,6,1.0,non-sequential
754,6,1.0,non-sequential
755,6,0.0,non-sequential
756,6,1.0,non-sequential
757,6,1.0,non-sequential
758,6,1.0,non-sequential
759,6,1.0,non-sequential
760,6,1.0,non-sequential
761,6,1.0,non-sequential
762,6,1.0,non-sequential
763,6,1.0,non-sequential
764,6,1.0,non-sequential
765,6,1.0,non-sequential
766,6,1.0,non-sequential
767,6,1.0,non-sequential
768,6,1.0,non-sequential
769,6,1.0,non-sequential
770,6,1.0,non-sequential
771,6,1.0,non-sequential
772,6,1.0,non-sequential
773,6,1.0,non-sequential
774,6,1.0,non-sequential
775,6,1.0,non-sequential
776,6,1.0,non-sequential
777,6,1.0,non-sequential
778,6,1.0,non-sequential
779,6,1.0,non-sequential
780,6,1.0,non-sequential
781,6,1.0,non-sequential
782,6,1.0,non-sequential
783,6,1.0,non-sequential
784,6,1.0,non-sequential
785,6,0.0,non-sequential
786,6,1.0,non-sequential
787,6,1.0,non-sequential
788,6,1.0,non-sequential
789,6,1.0,non-sequential
790,6,1.0,non-sequential
791,6,1.0,non-sequential
792,6,1.0,non-sequential
793,6,1.0,non-sequential
794,6,1.0,non-sequential
795,6,1.0,non-sequential
796,6,1.0,non-sequential
797,6,0.0,non-sequential
798,6,1.0,non-sequential
799,6,1.0,non-sequential
800,6,1.0,non-sequential
801,6,1.0,non-sequential
802,6,0.0,non-sequential
803,6,0.0,non-sequential
804,6,1.0,non-sequential
805,6,1.0,non-sequential
806,6,1.0,non-sequential
807,6,1.0,non-sequential
808,6,1.0,non-sequential
809,6,1.0,non-sequential
810,6,1.0,non-sequential
811,6,1.0,non-sequential
812,6,1.0,non-sequential
813,6,1.0,non-sequential
814,6,1.0,non-sequential
815,6,1.0,non-sequential
816,6,1.0,non-sequential
817,6,1.0,non-sequential
818,6,1.0,non-sequential
819,6,1.0,non-sequential
820,6,1.0,non-sequential
821,6,0.0,non-sequential
822,6,1.0,non-sequential
823,6,1.0,non-sequential
824,6,1.0,non-sequential
825,6,1.0,non-sequential
826,6,1.0,non-sequential
827,6,1.0,non-sequential
828,6,1.0,non-sequential
829,6,1.0,non-sequential
830,6,1.0,non-sequential
831,6,1.0,non-sequential
832,6,1.0,non-sequential
833,6,1.0,non-sequential
834,6,1.0,non-sequential
835,6,1.0,non-sequential
836,6,1.0,non-sequential
837,6,1.0,non-sequential
838,6,1.0,non-sequential
839,6,1.0,non-sequential
840,6,1.0,non-sequential
841,6,1.0,non-sequential
842,6,1.0,non-sequential
843,6,0.0,non-sequential
844,6,1.0,non-sequential
845,6,1.0,non-sequential
846,6,1.0,non-sequential
847,6,1.0,non-sequential
848,6,1.0,non-sequential
849,6,1.0,non-sequential
850,6,1.0,non-sequential
851,6,1.0,non-sequential
852,6,1.0,non-sequential
853,6,0.0,non-sequential
854,6,1.0,non-sequential
855,6,0.0,non-sequential
856,6,0.0,non-sequential
857,6,1.0,non-sequential
858,6,1.0,non-sequential
859,6,0.0,non-sequential
860,6,1.0,non-sequential
861,6,1.0,non-sequential
862,6,1.0,non-sequential
863,6,1.0,non-sequential
864,6,0.0,non-sequential
865,6,0.0,non-sequential
866,6,0.0,non-sequential
867,6,0.0,non-sequential
868,6,1.0,non-sequential
869,6,1.0,non-sequential
870,6,1.0,non-sequential
871,6,1.0,non-sequential
872,6,1.0,non-sequential
873,6,1.0,non-sequential
874,6,0.0,non-sequential
875,6,0.0,non-sequential
876,6,1.0,non-sequential
877,6,0.0,non-sequential
878,6,1.0,non-sequential
879,6,1.0,non-sequential
880,6,1.0,non-sequential
881,6,1.0,non-sequential
882,6,1.0,non-sequential
883,6,1.0,non-sequential
884,6,0.0,non-sequential
885,6,0.0,non-sequential
886,6,0.0,non-sequential
887,6,0.0,non-sequential
888,6,1.0,non-sequential
889,6,1.0,non-sequential
890,6,1.0,non-sequential
891,6,1.0,non-sequential
892,6,1.0,non-sequential
893,6,0.0,non-sequential
894,6,1.0,non-sequential
895,6,0.0,non-sequential
896,6,0.0,non-sequential
897,6,0.0,non-sequential
898,6,1.0,non-sequential
899,6,1.0,non-sequential
900,6,1.0,non-sequential
901,6,1.0,non-sequential
902,6,0.0,non-sequential
903,6,0.0,non-sequential
904,6,0.0,non-sequential
905,6,1.0,non-sequential
906,6,0.0,non-sequential
907,6,1.0,non-sequential
908,6,1.0,non-sequential
909,6,1.0,non-sequential
910,6,1.0,non-sequential
911,6,1.0,non-sequential
912,6,1.0,non-sequential
913,6,0.0,non-sequential
914,6,0.0,non-sequential
915,6,0.0,non-sequential
916,6,1.0,non-sequential
917,6,1.0,non-sequential
918,6,1.0,non-sequential
919,6,1.0,non-sequential
920,6,1.0,non-sequential
921,6,1.0,non-sequential
922,6,1.0,non-sequential
923,6,1.0,non-sequential
924,6,1.0,non-sequential
925,6,0.0,non-sequential
926,6,1.0,non-sequential
927,6,1.0,non-sequential
928,6,1.0,non-sequential
929,6,1.0,non-sequential
930,6,1.0,non-sequential
931,6,0.0,non-sequential
932,6,0.0,non-sequential
933,6,0.0,non-sequential
934,6,0.0,non-sequential
935,6,1.0,non-sequential
936,6,1.0,non-sequential
937,6,1.0,non-sequential
938,6,1.0,non-sequential
939,6,1.0,non-sequential
940,6,0.0,non-sequential
941,6,0.0,non-sequential
942,6,0.0,non-sequential
943,6,0.0,non-sequential
944,6,0.0,non-sequential
945,6,1.0,non-sequential
946,6,1.0,non-sequential
947,6,1.0,non-sequential
948,6,1.0,non-sequential
949,6,1.0,non-sequential
950,6,1.0,non-sequential
951,6,1.0,non-sequential
952,6,1.0,non-sequential
953,6,1.0,non-sequential
954,6,1.0,non-sequential
955,6,1.0,non-sequential
956,6,1.0,non-sequential
957,6,1.0,non-sequential
958,6,0.0,non-sequential
959,6,1.0,non-sequential
960,6,1.0,non-sequential
961,6,1.0,non-sequential
962,6,1.0,non-sequential
963,6,1.0,non-sequential
964,6,1.0,non-sequential
965,6,1.0,non-sequential
966,6,1.0,non-sequential
967,6,1.0,non-sequential
968,6,1.0,non-sequential
969,6,1.0,non-sequential
970,6,1.0,non-sequential
971,6,1.0,non-sequential
972,6,1.0,non-sequential
973,6,1.0,non-sequential
974,6,1.0,non-sequential
975,6,1.0,non-sequential
976,6,1.0,non-sequential
977,6,0.0,non-sequential
978,6,1.0,non-sequential
979,6,1.0,non-sequential
980,6,1.0,non-sequential
981,6,1.0,non-sequential
982,6,1.0,non-sequential
983,6,1.0,non-sequential
984,6,1.0,non-sequential
985,6,0.0,non-sequential
986,6,1.0,non-sequential
987,6,1.0,non-sequential
988,6,1.0,non-sequential
989,6,1.0,non-sequential
990,6,1.0,non-sequential
991,6,1.0,non-sequential
992,6,1.0,non-sequential
993,6,1.0,non-sequential
994,6,1.0,non-sequential
995,6,1.0,non-sequential
996,6,0.0,non-sequential
997,6,1.0,non-sequential
998,6,1.0,non-sequential
999,6,1.0,non-sequential
1000,6,1.0,non-sequential
1001,6,1.0,non-sequential
1002,6,1.0,non-sequential
1003,6,1.0,non-sequential
