model,trial,training_condition,pathway,mae,error
8,75,interleaved,zero context,0.5329666137695312,1.0
8,75,interleaved,error-gated replacement,0.47916164994239807,0.0
8,76,interleaved,supplied context,1.2240136584296124e-06,0.0
8,76,interleaved,zero context,1.100424583455606e-06,0.0
8,76,interleaved,error-gated replacement,1.2240136584296124e-06,0.0
8,77,interleaved,supplied context,2.7098636667943765e-09,0.0
8,77,interleaved,zero context,2.1695227836460163e-09,0.0
8,77,interleaved,error-gated replacement,2.7098636667943765e-09,0.0
8,78,interleaved,supplied context,6.338912044157041e-07,0.0
8,78,interleaved,zero context,6.38486767456925e-07,0.0
8,78,interleaved,error-gated replacement,6.338912044157041e-07,0.0
8,79,interleaved,supplied context,1.2370925617233297e-07,0.0
8,79,interleaved,zero context,1.2527792137007054e-07,0.0
8,79,interleaved,error-gated replacement,1.2370925617233297e-07,0.0
8,80,interleaved,supplied context,0.5156909227371216,1.0
8,80,interleaved,zero context,0.4641168713569641,0.0
8,80,interleaved,error-gated replacement,0.5156909227371216,1.0
8,81,interleaved,supplied context,0.34944307804107666,0.0
8,81,interleaved,zero context,0.35512393712997437,0.0
8,81,interleaved,error-gated replacement,0.3345373272895813,0.0
8,82,interleaved,supplied context,0.4632655382156372,0.0
8,82,interleaved,zero context,0.4474033713340759,0.0
8,82,interleaved,error-gated replacement,0.3905331492424011,0.0
8,83,interleaved,supplied context,0.32059118151664734,0.0
8,83,interleaved,zero context,0.32073697447776794,0.0
8,83,interleaved,error-gated replacement,0.31933993101119995,0.0
8,84,interleaved,supplied context,0.27362358570098877,0.0
8,84,interleaved,zero context,0.27254754304885864,0.0
8,84,interleaved,error-gated replacement,0.26420414447784424,0.0
8,85,interleaved,supplied context,2.678540568012977e-06,0.0
8,85,interleaved,zero context,2.469855644449126e-06,0.0
8,85,interleaved,error-gated replacement,3.4247279927512864e-06,0.0
8,86,interleaved,supplied context,3.960598860430764e-06,0.0
8,86,interleaved,zero context,3.847834705084097e-06,0.0
8,86,interleaved,error-gated replacement,4.278359483578242e-06,0.0
8,87,interleaved,supplied context,5.167687504581409e-07,0.0
8,87,interleaved,zero context,5.929416602157289e-07,0.0
8,87,interleaved,error-gated replacement,8.493088330396859e-07,0.0
8,88,interleaved,supplied context,1.4347763226396637e-06,0.0
8,88,interleaved,zero context,1.5771568087075138e-06,0.0
8,88,interleaved,error-gated replacement,2.0137808860454243e-06,0.0
8,89,interleaved,supplied context,1.4823956462350907e-06,0.0
8,89,interleaved,zero context,1.4748781040907488e-06,0.0
8,89,interleaved,error-gated replacement,1.8889663806476165e-06,0.0
8,90,interleaved,supplied context,0.387052446603775,0.0
8,90,interleaved,zero context,0.4470730423927307,0.0
8,90,interleaved,error-gated replacement,0.48155975341796875,0.0
8,91,interleaved,supplied context,0.227665975689888,0.0
8,91,interleaved,zero context,0.30173662304878235,0.0
8,91,interleaved,error-gated replacement,0.38713204860687256,0.0
8,92,interleaved,supplied context,0.2759678363800049,0.0
8,92,interleaved,zero context,0.297623872756958,0.0
8,92,interleaved,error-gated replacement,0.3278887867927551,0.0
8,93,interleaved,supplied context,0.3626881241798401,0.0
8,93,interleaved,zero context,0.4240267276763916,0.0
8,93,interleaved,error-gated replacement,0.4787254333496094,0.0
8,94,interleaved,supplied context,0.2787613868713379,0.0
8,94,interleaved,zero context,0.3520285487174988,0.0
8,94,interleaved,error-gated replacement,0.4304634630680084,0.0
8,95,interleaved,supplied context,0.368276983499527,0.0
8,95,interleaved,zero context,0.4204670488834381,0.0
8,95,interleaved,error-gated replacement,0.49970299005508423,0.0
8,96,interleaved,supplied context,0.2427438348531723,0.0
8,96,interleaved,zero context,0.36777302622795105,0.0
8,96,interleaved,error-gated replacement,0.5188403129577637,1.0
8,97,interleaved,supplied context,0.427358478307724,0.0
8,97,interleaved,zero context,0.4561122953891754,0.0
8,97,interleaved,error-gated replacement,0.427358478307724,0.0
8,98,interleaved,supplied context,0.2733735740184784,0.0
8,98,interleaved,zero context,0.3589422106742859,0.0
8,98,interleaved,error-gated replacement,0.2733735740184784,0.0
8,99,interleaved,supplied context,0.2415916472673416,0.0
8,99,interleaved,zero context,0.281851589679718,0.0
8,99,interleaved,error-gated replacement,0.2415916472673416,0.0
8,100,interleaved,supplied context,1.534349394205492e-06,0.0
8,100,interleaved,zero context,1.6585344155828352e-06,0.0
8,100,interleaved,error-gated replacement,1.534349394205492e-06,0.0
8,101,interleaved,supplied context,7.438628017553128e-06,0.0
8,101,interleaved,zero context,8.37988864077488e-06,0.0
8,101,interleaved,error-gated replacement,7.438628017553128e-06,0.0
8,102,interleaved,supplied context,1.4465081221715081e-05,0.0
8,102,interleaved,zero context,1.3632829904963728e-05,0.0
8,102,interleaved,error-gated replacement,1.4465081221715081e-05,0.0
8,103,interleaved,supplied context,9.302919352194294e-06,0.0
8,103,interleaved,zero context,9.724966730573215e-06,0.0
8,103,interleaved,error-gated replacement,9.302919352194294e-06,0.0
8,104,interleaved,supplied context,0.29249107837677,0.0
8,104,interleaved,zero context,0.4002642035484314,0.0
8,104,interleaved,error-gated replacement,0.29249107837677,0.0
8,105,interleaved,supplied context,0.3524831235408783,0.0
8,105,interleaved,zero context,0.4443588852882385,0.0
8,105,interleaved,error-gated replacement,0.3524831235408783,0.0
8,106,interleaved,supplied context,0.44174349308013916,0.0
8,106,interleaved,zero context,0.4874632954597473,0.0
8,106,interleaved,error-gated replacement,0.44174349308013916,0.0
8,107,interleaved,supplied context,0.3352489173412323,0.0
8,107,interleaved,zero context,0.3982040286064148,0.0
8,107,interleaved,error-gated replacement,0.3352489173412323,0.0
8,108,interleaved,supplied context,0.28951430320739746,0.0
8,108,interleaved,zero context,0.3373572826385498,0.0
8,108,interleaved,error-gated replacement,0.28951430320739746,0.0
8,109,interleaved,supplied context,2.798964487737976e-06,0.0
8,109,interleaved,zero context,4.2206183934467845e-06,0.0
8,109,interleaved,error-gated replacement,2.798964487737976e-06,0.0
8,110,interleaved,supplied context,4.003506546723656e-06,0.0
8,110,interleaved,zero context,7.961933079059236e-06,0.0
8,110,interleaved,error-gated replacement,4.003506546723656e-06,0.0
8,111,interleaved,supplied context,2.944506377389189e-06,0.0
8,111,interleaved,zero context,7.856774573156144e-06,0.0
8,111,interleaved,error-gated replacement,2.944506377389189e-06,0.0
8,112,interleaved,supplied context,7.358266316259687e-07,0.0
8,112,interleaved,zero context,1.5830974007258192e-06,0.0
8,112,interleaved,error-gated replacement,7.358266316259687e-07,0.0
8,113,interleaved,supplied context,2.171405640183366e-06,0.0
8,113,interleaved,zero context,3.276828238085727e-06,0.0
8,113,interleaved,error-gated replacement,2.171405640183366e-06,0.0
8,114,interleaved,supplied context,0.48288917541503906,0.0
8,114,interleaved,zero context,0.4847186803817749,0.0
8,114,interleaved,error-gated replacement,0.48288917541503906,0.0
8,115,interleaved,supplied context,0.33836829662323,0.0
8,115,interleaved,zero context,0.38382458686828613,0.0
8,115,interleaved,error-gated replacement,0.33836829662323,0.0
8,116,interleaved,supplied context,0.47203707695007324,0.0
8,116,interleaved,zero context,0.5856114625930786,1.0
8,116,interleaved,error-gated replacement,0.47203707695007324,0.0
8,117,interleaved,supplied context,0.39278319478034973,0.0
8,117,interleaved,zero context,0.417155921459198,0.0
8,117,interleaved,error-gated replacement,0.39278319478034973,0.0
8,118,interleaved,supplied context,0.38271117210388184,0.0
8,118,interleaved,zero context,0.3881378769874573,0.0
8,118,interleaved,error-gated replacement,0.38271117210388184,0.0
8,119,interleaved,supplied context,1.3481439964380115e-06,0.0
8,119,interleaved,zero context,1.4713389191456372e-06,0.0
8,119,interleaved,error-gated replacement,1.3481439964380115e-06,0.0
8,120,interleaved,supplied context,1.8835642379144701e-07,0.0
8,120,interleaved,zero context,1.8841967630578438e-07,0.0
8,120,interleaved,error-gated replacement,1.8835642379144701e-07,0.0
8,121,interleaved,supplied context,2.7798327209893614e-05,0.0
8,121,interleaved,zero context,2.5238405214622617e-05,0.0
8,121,interleaved,error-gated replacement,2.7798327209893614e-05,0.0
8,122,interleaved,supplied context,2.289509939146228e-05,0.0
8,122,interleaved,zero context,2.3789942133589648e-05,0.0
8,122,interleaved,error-gated replacement,2.289509939146228e-05,0.0
8,123,interleaved,supplied context,0.3514488935470581,0.0
8,123,interleaved,zero context,0.4334283471107483,0.0
8,123,interleaved,error-gated replacement,0.3514488935470581,0.0
8,124,interleaved,supplied context,0.3091631233692169,0.0
8,124,interleaved,zero context,0.41961994767189026,0.0
8,124,interleaved,error-gated replacement,0.3091631233692169,0.0
8,125,interleaved,supplied context,0.4460344910621643,0.0
8,125,interleaved,zero context,0.5627252459526062,1.0
8,125,interleaved,error-gated replacement,0.4460344910621643,0.0
8,126,interleaved,supplied context,0.29707545042037964,0.0
8,126,interleaved,zero context,0.4509408473968506,0.0
8,126,interleaved,error-gated replacement,0.29707545042037964,0.0
8,127,interleaved,supplied context,0.3932056427001953,0.0
8,127,interleaved,zero context,0.5468654632568359,1.0
8,127,interleaved,error-gated replacement,0.3932056427001953,0.0
8,128,interleaved,supplied context,2.7804446744994493e-07,0.0
8,128,interleaved,zero context,3.504742664972582e-07,0.0
8,128,interleaved,error-gated replacement,2.7804446744994493e-07,0.0
8,129,interleaved,supplied context,4.229621026752284e-07,0.0
8,129,interleaved,zero context,4.2349921614004415e-07,0.0
8,129,interleaved,error-gated replacement,4.229621026752284e-07,0.0
8,130,interleaved,supplied context,1.199458665723796e-07,0.0
8,130,interleaved,zero context,1.2002313098946615e-07,0.0
8,130,interleaved,error-gated replacement,1.199458665723796e-07,0.0
8,131,interleaved,supplied context,1.317809221745847e-07,0.0
8,131,interleaved,zero context,1.3476186211391905e-07,0.0
8,131,interleaved,error-gated replacement,1.317809221745847e-07,0.0
8,132,interleaved,supplied context,2.7865638685398153e-07,0.0
8,132,interleaved,zero context,2.8048140165992663e-07,0.0
8,132,interleaved,error-gated replacement,2.7865638685398153e-07,0.0
8,133,interleaved,supplied context,0.3899131417274475,0.0
8,133,interleaved,zero context,0.41233474016189575,0.0
8,133,interleaved,error-gated replacement,0.3899131417274475,0.0
8,134,interleaved,supplied context,0.19529126584529877,0.0
8,134,interleaved,zero context,0.2520863115787506,0.0
8,134,interleaved,error-gated replacement,0.19529126584529877,0.0
8,135,interleaved,supplied context,0.34752577543258667,0.0
8,135,interleaved,zero context,0.3756295442581177,0.0
8,135,interleaved,error-gated replacement,0.34752577543258667,0.0
8,136,interleaved,supplied context,0.291321337223053,0.0
8,136,interleaved,zero context,0.27805638313293457,0.0
8,136,interleaved,error-gated replacement,0.291321337223053,0.0
8,137,interleaved,supplied context,0.30814671516418457,0.0
8,137,interleaved,zero context,0.3035213351249695,0.0
8,137,interleaved,error-gated replacement,0.30814671516418457,0.0
8,138,interleaved,supplied context,7.099201411620015e-06,0.0
8,138,interleaved,zero context,7.88052329880884e-06,0.0
8,138,interleaved,error-gated replacement,7.099201411620015e-06,0.0
8,139,interleaved,supplied context,1.2876952837359568e-07,0.0
8,139,interleaved,zero context,1.2888348521755688e-07,0.0
8,139,interleaved,error-gated replacement,1.2876952837359568e-07,0.0
8,140,interleaved,supplied context,8.948273375608551e-07,0.0
8,140,interleaved,zero context,8.949407970249013e-07,0.0
8,140,interleaved,error-gated replacement,8.948273375608551e-07,0.0
8,141,interleaved,supplied context,2.3520226477558026e-06,0.0
8,141,interleaved,zero context,2.2349095161189325e-06,0.0
8,141,interleaved,error-gated replacement,2.3520226477558026e-06,0.0
8,142,interleaved,supplied context,0.2407553344964981,0.0
8,142,interleaved,zero context,0.30073481798171997,0.0
8,142,interleaved,error-gated replacement,0.2407553344964981,0.0
8,143,interleaved,supplied context,0.26790326833724976,0.0
8,143,interleaved,zero context,0.3494316339492798,0.0
8,143,interleaved,error-gated replacement,0.26790326833724976,0.0
8,144,interleaved,supplied context,0.2531910538673401,0.0
8,144,interleaved,zero context,0.32369863986968994,0.0
8,144,interleaved,error-gated replacement,0.2531910538673401,0.0
8,145,interleaved,supplied context,0.340117871761322,0.0
8,145,interleaved,zero context,0.3785035312175751,0.0
8,145,interleaved,error-gated replacement,0.340117871761322,0.0
8,146,interleaved,supplied context,0.31007280945777893,0.0
8,146,interleaved,zero context,0.3459360599517822,0.0
8,146,interleaved,error-gated replacement,0.31007280945777893,0.0
8,147,interleaved,supplied context,2.5270014702982735e-07,0.0
8,147,interleaved,zero context,2.4968380785139743e-07,0.0
8,147,interleaved,error-gated replacement,2.5270014702982735e-07,0.0
8,148,interleaved,supplied context,1.4475142506853445e-07,0.0
8,148,interleaved,zero context,1.3110242491620738e-07,0.0
8,148,interleaved,error-gated replacement,1.4475142506853445e-07,0.0
8,149,interleaved,supplied context,7.215798802917561e-08,0.0
8,149,interleaved,zero context,7.068206286930945e-08,0.0
8,149,interleaved,error-gated replacement,7.215798802917561e-08,0.0
8,150,interleaved,supplied context,2.710892204049742e-07,0.0
8,150,interleaved,zero context,3.869889155794226e-07,0.0
8,150,interleaved,error-gated replacement,2.710892204049742e-07,0.0
8,151,interleaved,supplied context,6.210626679603592e-08,0.0
8,151,interleaved,zero context,6.155315190881083e-08,0.0
8,151,interleaved,error-gated replacement,6.210626679603592e-08,0.0
8,152,interleaved,supplied context,0.46032220125198364,0.0
8,152,interleaved,zero context,0.4726540744304657,0.0
8,152,interleaved,error-gated replacement,0.46032220125198364,0.0
8,153,interleaved,supplied context,0.2838996946811676,0.0
8,153,interleaved,zero context,0.2682301998138428,0.0
8,153,interleaved,error-gated replacement,0.2838996946811676,0.0
8,154,interleaved,supplied context,0.4021056890487671,0.0
8,154,interleaved,zero context,0.4416329264640808,0.0
8,154,interleaved,error-gated replacement,0.4021056890487671,0.0
8,155,interleaved,supplied context,0.3135276436805725,0.0
8,155,interleaved,zero context,0.33898043632507324,0.0
8,155,interleaved,error-gated replacement,0.3135276436805725,0.0
8,156,interleaved,supplied context,0.44988083839416504,0.0
8,156,interleaved,zero context,0.44951343536376953,0.0
8,156,interleaved,error-gated replacement,0.44988083839416504,0.0
8,157,interleaved,supplied context,1.4573723092325963e-05,0.0
8,157,interleaved,zero context,1.3621732250612695e-05,0.0
8,157,interleaved,error-gated replacement,1.4573723092325963e-05,0.0
8,158,interleaved,supplied context,2.9707030989811756e-05,0.0
8,158,interleaved,zero context,2.70873151748674e-05,0.0
8,158,interleaved,error-gated replacement,2.9707030989811756e-05,0.0
8,159,interleaved,supplied context,1.0736697504398762e-06,0.0
8,159,interleaved,zero context,1.0141726534129702e-06,0.0
8,159,interleaved,error-gated replacement,1.0736697504398762e-06,0.0
8,160,interleaved,supplied context,1.665023410168942e-05,0.0
8,160,interleaved,zero context,1.480391074437648e-05,0.0
8,160,interleaved,error-gated replacement,1.665023410168942e-05,0.0
8,161,interleaved,supplied context,0.2550668716430664,0.0
8,161,interleaved,zero context,0.2876071631908417,0.0
8,161,interleaved,error-gated replacement,0.2550668716430664,0.0
8,162,interleaved,supplied context,0.2230859249830246,0.0
8,162,interleaved,zero context,0.3445206880569458,0.0
8,162,interleaved,error-gated replacement,0.2230859249830246,0.0
8,163,interleaved,supplied context,0.29664164781570435,0.0
8,163,interleaved,zero context,0.3790847659111023,0.0
8,163,interleaved,error-gated replacement,0.29664164781570435,0.0
8,164,interleaved,supplied context,0.27705439925193787,0.0
8,164,interleaved,zero context,0.36290138959884644,0.0
8,164,interleaved,error-gated replacement,0.27705439925193787,0.0
8,165,interleaved,supplied context,0.24171879887580872,0.0
8,165,interleaved,zero context,0.32041752338409424,0.0
8,165,interleaved,error-gated replacement,0.24171879887580872,0.0
8,166,interleaved,supplied context,1.2050601299051777e-06,0.0
8,166,interleaved,zero context,1.084851760424499e-06,0.0
8,166,interleaved,error-gated replacement,1.2050601299051777e-06,0.0
8,167,interleaved,supplied context,5.7508264035277534e-06,0.0
8,167,interleaved,zero context,6.521332124975743e-06,0.0
8,167,interleaved,error-gated replacement,5.7508264035277534e-06,0.0
8,168,interleaved,supplied context,3.0690284802403767e-07,0.0
8,168,interleaved,zero context,3.0754389968024043e-07,0.0
8,168,interleaved,error-gated replacement,3.0690284802403767e-07,0.0
8,169,interleaved,supplied context,3.141879005852388e-07,0.0
8,169,interleaved,zero context,3.183767489645106e-07,0.0
8,169,interleaved,error-gated replacement,3.141879005852388e-07,0.0
8,170,interleaved,supplied context,2.111809635607642e-06,0.0
8,170,interleaved,zero context,2.1706514417019207e-06,0.0
8,170,interleaved,error-gated replacement,2.111809635607642e-06,0.0
8,171,interleaved,supplied context,0.48960164189338684,0.0
8,171,interleaved,zero context,0.4865034222602844,0.0
8,171,interleaved,error-gated replacement,0.48960164189338684,0.0
8,172,interleaved,supplied context,0.56158447265625,1.0
8,172,interleaved,zero context,0.572872519493103,1.0
8,172,interleaved,error-gated replacement,0.56158447265625,1.0
8,173,interleaved,supplied context,0.4797300696372986,0.0
8,173,interleaved,zero context,0.5431792736053467,1.0
8,173,interleaved,error-gated replacement,0.6394407749176025,1.0
8,174,interleaved,supplied context,0.4243358373641968,0.0
8,174,interleaved,zero context,0.427737295627594,0.0
8,174,interleaved,error-gated replacement,0.4243358373641968,0.0
8,175,interleaved,supplied context,0.5189954042434692,1.0
8,175,interleaved,zero context,0.5191929340362549,1.0
8,175,interleaved,error-gated replacement,0.5189954042434692,1.0
8,176,interleaved,supplied context,8.33457670523785e-06,0.0
8,176,interleaved,zero context,8.756122952036094e-06,0.0
8,176,interleaved,error-gated replacement,8.946403795562219e-06,0.0
8,177,interleaved,supplied context,2.1167123122722842e-05,0.0
8,177,interleaved,zero context,2.2121574147604406e-05,0.0
8,177,interleaved,error-gated replacement,2.176587986468803e-05,0.0
8,178,interleaved,supplied context,2.7147727905685315e-06,0.0
8,178,interleaved,zero context,2.5385120352439117e-06,0.0
8,178,interleaved,error-gated replacement,2.538610260671703e-06,0.0
8,179,interleaved,supplied context,1.7369284250889905e-05,0.0
8,179,interleaved,zero context,1.5522864487138577e-05,0.0
8,179,interleaved,error-gated replacement,1.4689749150420539e-05,0.0
8,180,interleaved,supplied context,0.4181213676929474,0.0
8,180,interleaved,zero context,0.47201305627822876,0.0
8,180,interleaved,error-gated replacement,0.5794167518615723,1.0
8,181,interleaved,supplied context,0.315152645111084,0.0
8,181,interleaved,zero context,0.40933161973953247,0.0
8,181,interleaved,error-gated replacement,0.315152645111084,0.0
8,182,interleaved,supplied context,0.46003347635269165,0.0
8,182,interleaved,zero context,0.5696761012077332,1.0
8,182,interleaved,error-gated replacement,0.46003347635269165,0.0
8,183,interleaved,supplied context,0.4178106188774109,0.0
8,183,interleaved,zero context,0.4767535626888275,0.0
8,183,interleaved,error-gated replacement,0.4178106188774109,0.0
8,184,interleaved,supplied context,0.36356833577156067,0.0
8,184,interleaved,zero context,0.45567864179611206,0.0
8,184,interleaved,error-gated replacement,0.36356833577156067,0.0
8,185,interleaved,supplied context,1.7859134686659672e-06,0.0
8,185,interleaved,zero context,1.790890109987231e-06,0.0
8,185,interleaved,error-gated replacement,1.7859134686659672e-06,0.0
8,186,interleaved,supplied context,1.864031418108425e-07,0.0
8,186,interleaved,zero context,1.8613212660056888e-07,0.0
8,186,interleaved,error-gated replacement,1.864031418108425e-07,0.0
8,187,interleaved,supplied context,1.8947578439565405e-07,0.0
8,187,interleaved,zero context,1.9036205856082233e-07,0.0
8,187,interleaved,error-gated replacement,1.8947578439565405e-07,0.0
8,188,interleaved,supplied context,1.1368931041033647e-07,0.0
8,188,interleaved,zero context,1.0547567796947988e-07,0.0
8,188,interleaved,error-gated replacement,1.1368931041033647e-07,0.0
8,189,interleaved,supplied context,3.233092797927384e-07,0.0
8,189,interleaved,zero context,3.822804899300536e-07,0.0
8,189,interleaved,error-gated replacement,3.233092797927384e-07,0.0
8,190,interleaved,supplied context,2.6915563466900494e-06,0.0
8,190,interleaved,zero context,2.0823888462473406e-06,0.0
8,190,interleaved,error-gated replacement,1.9862186491081957e-06,0.0
8,191,interleaved,supplied context,6.109116412744697e-08,0.0
8,191,interleaved,zero context,5.497452448821605e-08,0.0
8,191,interleaved,error-gated replacement,5.290621274411933e-08,0.0
8,192,interleaved,supplied context,1.6986627997539472e-06,0.0
8,192,interleaved,zero context,1.6848200630192878e-06,0.0
8,192,interleaved,error-gated replacement,1.9476242414384615e-06,0.0
8,193,interleaved,supplied context,2.3965362743183505e-06,0.0
8,193,interleaved,zero context,2.4385706183238653e-06,0.0
8,193,interleaved,error-gated replacement,2.599171239126008e-06,0.0
8,194,interleaved,supplied context,3.899857802025508e-06,0.0
8,194,interleaved,zero context,2.7987939574813936e-06,0.0
8,194,interleaved,error-gated replacement,2.952364411612507e-06,0.0
8,195,interleaved,supplied context,0.28130435943603516,0.0
8,195,interleaved,zero context,0.3795836865901947,0.0
8,195,interleaved,error-gated replacement,0.49907034635543823,0.0
8,196,interleaved,supplied context,0.16405856609344482,0.0
8,196,interleaved,zero context,0.29908809065818787,0.0
8,196,interleaved,error-gated replacement,0.4144008159637451,0.0
8,197,interleaved,supplied context,0.3596159815788269,0.0
8,197,interleaved,zero context,0.4503228962421417,0.0
8,197,interleaved,error-gated replacement,0.5606414675712585,1.0
8,198,interleaved,supplied context,0.34203752875328064,0.0
8,198,interleaved,zero context,0.4406222701072693,0.0
8,198,interleaved,error-gated replacement,0.34203752875328064,0.0
8,199,interleaved,supplied context,0.23377014696598053,0.0
8,199,interleaved,zero context,0.2916792929172516,0.0
8,199,interleaved,error-gated replacement,0.23377014696598053,0.0
8,200,interleaved,supplied context,4.73133877676446e-06,0.0
8,200,interleaved,zero context,3.9877691051515285e-06,0.0
8,200,interleaved,error-gated replacement,4.73133877676446e-06,0.0
8,201,interleaved,supplied context,8.586703188484535e-07,0.0
8,201,interleaved,zero context,8.275022764792084e-07,0.0
8,201,interleaved,error-gated replacement,8.586703188484535e-07,0.0
8,202,interleaved,supplied context,2.3204382159747183e-05,0.0
8,202,interleaved,zero context,2.2416828869609162e-05,0.0
8,202,interleaved,error-gated replacement,2.3204382159747183e-05,0.0
8,203,interleaved,supplied context,1.2226166290929541e-05,0.0
8,203,interleaved,zero context,1.0766540981421713e-05,0.0
8,203,interleaved,error-gated replacement,1.2226166290929541e-05,0.0
8,204,interleaved,supplied context,0.4204237461090088,0.0
8,204,interleaved,zero context,0.43389439582824707,0.0
8,204,interleaved,error-gated replacement,0.4204237461090088,0.0
8,205,interleaved,supplied context,0.3457765579223633,0.0
8,205,interleaved,zero context,0.35315078496932983,0.0
8,205,interleaved,error-gated replacement,0.3457765579223633,0.0
8,206,interleaved,supplied context,0.3920416831970215,0.0
8,206,interleaved,zero context,0.39294159412384033,0.0
8,206,interleaved,error-gated replacement,0.3920416831970215,0.0
8,207,interleaved,supplied context,0.31618642807006836,0.0
8,207,interleaved,zero context,0.31575584411621094,0.0
8,207,interleaved,error-gated replacement,0.31618642807006836,0.0
8,208,interleaved,supplied context,0.3884854316711426,0.0
8,208,interleaved,zero context,0.398556113243103,0.0
8,208,interleaved,error-gated replacement,0.3884854316711426,0.0
8,209,interleaved,supplied context,1.4892373201291775e-06,0.0
8,209,interleaved,zero context,1.6356192418243154e-06,0.0
8,209,interleaved,error-gated replacement,1.4892373201291775e-06,0.0
8,210,interleaved,supplied context,6.744611710018944e-06,0.0
8,210,interleaved,zero context,7.097342859196942e-06,0.0
8,210,interleaved,error-gated replacement,6.744611710018944e-06,0.0
8,211,interleaved,supplied context,3.4922779832413653e-06,0.0
8,211,interleaved,zero context,3.720900167536456e-06,0.0
8,211,interleaved,error-gated replacement,3.4922779832413653e-06,0.0
8,212,interleaved,supplied context,2.1874695903534302e-06,0.0
8,212,interleaved,zero context,2.0864933958364418e-06,0.0
8,212,interleaved,error-gated replacement,2.1874695903534302e-06,0.0
8,213,interleaved,supplied context,5.48343859918532e-06,0.0
8,213,interleaved,zero context,5.02623652209877e-06,0.0
8,213,interleaved,error-gated replacement,5.48343859918532e-06,0.0
8,214,interleaved,supplied context,0.3362882733345032,0.0
8,214,interleaved,zero context,0.4112887978553772,0.0
8,214,interleaved,error-gated replacement,0.3362882733345032,0.0
8,215,interleaved,supplied context,0.23986279964447021,0.0
8,215,interleaved,zero context,0.3707904815673828,0.0
8,215,interleaved,error-gated replacement,0.23986279964447021,0.0
8,216,interleaved,supplied context,0.44452357292175293,0.0
8,216,interleaved,zero context,0.47797858715057373,0.0
8,216,interleaved,error-gated replacement,0.44452357292175293,0.0
8,217,interleaved,supplied context,0.3793167471885681,0.0
8,217,interleaved,zero context,0.4417368173599243,0.0
8,217,interleaved,error-gated replacement,0.3793167471885681,0.0
8,218,interleaved,supplied context,0.3393215835094452,0.0
8,218,interleaved,zero context,0.3719902038574219,0.0
8,218,interleaved,error-gated replacement,0.3393215835094452,0.0
8,219,interleaved,supplied context,5.19180912306183e-06,0.0
8,219,interleaved,zero context,4.440466909727547e-06,0.0
8,219,interleaved,error-gated replacement,5.19180912306183e-06,0.0
8,220,interleaved,supplied context,3.506751909299055e-06,0.0
8,220,interleaved,zero context,3.5099906199320685e-06,0.0
8,220,interleaved,error-gated replacement,3.506751909299055e-06,0.0
8,221,interleaved,supplied context,6.6713282649288885e-06,0.0
8,221,interleaved,zero context,6.76195395499235e-06,0.0
8,221,interleaved,error-gated replacement,6.6713282649288885e-06,0.0
8,222,interleaved,supplied context,7.71972190705128e-06,0.0
8,222,interleaved,zero context,6.914035566296661e-06,0.0
8,222,interleaved,error-gated replacement,7.71972190705128e-06,0.0
8,223,interleaved,supplied context,0.4264703392982483,0.0
8,223,interleaved,zero context,0.44947218894958496,0.0
8,223,interleaved,error-gated replacement,0.4264703392982483,0.0
8,224,interleaved,supplied context,0.4224129319190979,0.0
8,224,interleaved,zero context,0.4188295304775238,0.0
8,224,interleaved,error-gated replacement,0.4224129319190979,0.0
8,225,interleaved,supplied context,0.46369990706443787,0.0
8,225,interleaved,zero context,0.45741432905197144,0.0
8,225,interleaved,error-gated replacement,0.46369990706443787,0.0
8,226,interleaved,supplied context,0.3763296902179718,0.0
8,226,interleaved,zero context,0.36921679973602295,0.0
8,226,interleaved,error-gated replacement,0.3763296902179718,0.0
8,227,interleaved,supplied context,0.38917672634124756,0.0
8,227,interleaved,zero context,0.4021174907684326,0.0
8,227,interleaved,error-gated replacement,0.38917672634124756,0.0
8,228,interleaved,supplied context,3.534918050718261e-06,0.0
8,228,interleaved,zero context,2.869295940399752e-06,0.0
8,228,interleaved,error-gated replacement,3.534918050718261e-06,0.0
8,229,interleaved,supplied context,1.7337626559310593e-05,0.0
8,229,interleaved,zero context,1.7316533558187075e-05,0.0
8,229,interleaved,error-gated replacement,1.7337626559310593e-05,0.0
8,230,interleaved,supplied context,0.00011742704373318702,0.0
8,230,interleaved,zero context,0.00011726078810170293,0.0
8,230,interleaved,error-gated replacement,0.00011742704373318702,0.0
8,231,interleaved,supplied context,2.103846327372594e-06,0.0
8,231,interleaved,zero context,1.7668766076894826e-06,0.0
8,231,interleaved,error-gated replacement,2.103846327372594e-06,0.0
8,232,interleaved,supplied context,9.606193316358258e-07,0.0
8,232,interleaved,zero context,6.843877713436086e-07,0.0
8,232,interleaved,error-gated replacement,9.606193316358258e-07,0.0
8,233,interleaved,supplied context,0.26086127758026123,0.0
8,233,interleaved,zero context,0.31659090518951416,0.0
8,233,interleaved,error-gated replacement,0.26086127758026123,0.0
8,234,interleaved,supplied context,0.13468718528747559,0.0
8,234,interleaved,zero context,0.21663570404052734,0.0
8,234,interleaved,error-gated replacement,0.13468718528747559,0.0
8,235,interleaved,supplied context,0.36360374093055725,0.0
8,235,interleaved,zero context,0.43542957305908203,0.0
8,235,interleaved,error-gated replacement,0.36360374093055725,0.0
8,236,interleaved,supplied context,0.25347283482551575,0.0
8,236,interleaved,zero context,0.3558768630027771,0.0
8,236,interleaved,error-gated replacement,0.25347283482551575,0.0
