,model,rt,error,size_condition,cat_condition,rand_condition,block_type
526,14,1.9463222,0.0,s_ms,c_ms,c_ma,interleaved
527,14,1.2469712,1.0,s_ma,c_ms,c_ms,interleaved
528,14,0.42943662,0.0,s_ma,c_ms,c_ma,interleaved
529,14,1.1924446,0.0,s_ma,c_ms,c_ms,interleaved
530,14,0.48287374,0.0,s_ma,c_ms,c_ma,interleaved
531,14,1.153961,0.0,s_ma,c_ms,c_ms,interleaved
532,14,0.24984539,0.0,s_ms,c_ma,c_ms,interleaved
533,14,1.2755568,0.0,s_ms,c_ma,c_ma,interleaved
534,14,1.1553566,0.0,s_ms,c_ma,c_ms,interleaved
535,14,0.890195,0.0,s_ms,c_ma,c_ma,interleaved
536,14,0.6030507,1.0,s_ms,c_ma,c_ma,interleaved
537,14,2.1636045,0.0,s_ma,c_ma,c_ma,interleaved
538,14,1.1914062,0.0,s_ma,c_ma,c_ms,interleaved
539,14,0.4829521,0.0,s_ma,c_ma,c_ms,interleaved
540,14,0.659113,0.0,s_ma,c_ma,c_ms,interleaved
541,14,0.600534,0.0,s_ms,c_ms,c_ms,interleaved
542,14,1.3485281,0.0,s_ms,c_ms,c_ma,interleaved
543,14,0.36564913,0.0,s_ms,c_ms,c_ma,interleaved
544,14,1.0769176,0.0,s_ms,c_ms,c_ms,interleaved
545,14,0.27804467,1.0,s_ms,c_ms,c_ms,interleaved
546,14,2.2458136,0.0,s_ma,c_ms,c_ma,interleaved
547,14,0.12550923,0.0,s_ma,c_ms,c_ms,interleaved
548,14,0.37489095,1.0,s_ma,c_ms,c_ma,interleaved
549,14,0.7288493,0.0,s_ma,c_ms,c_ms,interleaved
550,14,0.82242876,1.0,s_ma,c_ms,c_ma,interleaved
551,14,1.4461298,1.0,s_ms,c_ma,c_ma,interleaved
552,14,0.97943276,0.0,s_ms,c_ma,c_ms,interleaved
553,14,0.42267847,0.0,s_ms,c_ma,c_ma,interleaved
554,14,0.39458483,1.0,s_ms,c_ma,c_ms,interleaved
555,14,0.96785045,0.0,s_ms,c_ma,c_ms,interleaved
556,14,1.028551,1.0,s_ma,c_ma,c_ms,interleaved
557,14,1.737294,0.0,s_ma,c_ma,c_ma,interleaved
558,14,0.3280905,0.0,s_ma,c_ma,c_ma,interleaved
559,14,0.19061825,0.0,s_ma,c_ma,c_ms,interleaved
560,14,1.6341648,0.0,s_ms,c_ms,c_ma,interleaved
561,14,0.6533067,0.0,s_ms,c_ms,c_ms,interleaved
562,14,0.8051697,0.0,s_ms,c_ms,c_ms,interleaved
563,14,1.4498075,0.0,s_ms,c_ms,c_ma,interleaved
564,14,0.65689796,0.0,s_ms,c_ms,c_ma,interleaved
565,14,1.98493,1.0,s_ma,c_ms,c_ms,interleaved
566,14,0.6824717,0.0,s_ma,c_ms,c_ma,interleaved
567,14,0.44420362,0.0,s_ma,c_ms,c_ms,interleaved
568,14,0.65833133,1.0,s_ma,c_ms,c_ma,interleaved
569,14,0.66521955,0.0,s_ma,c_ms,c_ms,interleaved
570,14,1.8257124,0.0,s_ma,c_ms,c_ma,interleaved
571,14,0.8270216,0.0,s_ma,c_ms,c_ms,interleaved
572,14,1.4789116,0.0,s_ma,c_ms,c_ma,interleaved
573,14,0.71800196,0.0,s_ma,c_ms,c_ms,interleaved
574,14,1.8634642,0.0,s_ma,c_ms,c_ms,interleaved
575,14,0.78328043,1.0,s_ms,c_ms,c_ms,interleaved
576,14,1.045324,1.0,s_ms,c_ms,c_ma,interleaved
577,14,2.1765578,0.0,s_ms,c_ms,c_ma,interleaved
578,14,1.2102206,0.0,s_ms,c_ms,c_ms,interleaved
579,14,0.3478435,1.0,s_ms,c_ms,c_ma,interleaved
580,14,0.4754334,0.0,s_ma,c_ma,c_ms,interleaved
581,14,1.0392668,0.0,s_ma,c_ma,c_ms,interleaved
582,14,0.39873132,0.0,s_ma,c_ma,c_ma,interleaved
583,14,0.71391016,1.0,s_ma,c_ma,c_ma,interleaved
584,14,1.1322534,1.0,s_ms,c_ma,c_ms,interleaved
585,14,0.89199066,0.0,s_ms,c_ma,c_ma,interleaved
586,14,0.69047123,0.0,s_ms,c_ma,c_ms,interleaved
587,14,0.7628789,0.0,s_ms,c_ma,c_ma,interleaved
588,14,1.9677578,0.0,s_ms,c_ma,c_ms,interleaved
589,14,0.1263652,0.0,s_ma,c_ms,c_ms,interleaved
590,14,1.4244928,0.0,s_ma,c_ms,c_ma,interleaved
591,14,0.21759886,0.0,s_ma,c_ms,c_ms,interleaved
592,14,1.395686,1.0,s_ma,c_ms,c_ma,interleaved
593,14,1.0930674,0.0,s_ma,c_ms,c_ma,interleaved
594,14,0.23274978,1.0,s_ms,c_ms,c_ma,interleaved
595,14,0.29956347,0.0,s_ms,c_ms,c_ms,interleaved
596,14,0.74115884,0.0,s_ms,c_ms,c_ms,interleaved
597,14,0.47239777,1.0,s_ms,c_ms,c_ma,interleaved
598,14,0.89595914,0.0,s_ms,c_ms,c_ms,interleaved
599,14,2.1459503,0.0,s_ma,c_ma,c_ms,interleaved
600,14,2.3891306,0.0,s_ma,c_ma,c_ma,interleaved
601,14,1.3102701,0.0,s_ma,c_ma,c_ms,interleaved
602,14,0.88146603,0.0,s_ma,c_ma,c_ms,interleaved
603,14,1.2607758,0.0,s_ms,c_ma,c_ma,interleaved
604,14,0.25037777,0.0,s_ms,c_ma,c_ms,interleaved
605,14,1.4982197,1.0,s_ms,c_ma,c_ma,interleaved
606,14,1.0679185,0.0,s_ms,c_ma,c_ms,interleaved
607,14,1.9809932,0.0,s_ms,c_ma,c_ma,interleaved
608,14,1.068219,0.0,s_ma,c_ms,c_ms,interleaved
609,14,0.7495189,0.0,s_ma,c_ms,c_ma,interleaved
610,14,0.8611217,1.0,s_ma,c_ms,c_ms,interleaved
611,14,0.5929972,0.0,s_ma,c_ms,c_ma,interleaved
612,14,0.78456837,0.0,s_ma,c_ms,c_ma,interleaved
613,14,1.167205,0.0,s_ms,c_ms,c_ma,interleaved
614,14,0.7145102,1.0,s_ms,c_ms,c_ms,interleaved
615,14,1.014557,1.0,s_ms,c_ms,c_ms,interleaved
616,14,1.4186316,0.0,s_ms,c_ms,c_ma,interleaved
617,14,0.23288482,0.0,s_ms,c_ms,c_ms,interleaved
618,14,0.72825265,0.0,s_ma,c_ma,c_ms,interleaved
619,14,2.1930313,1.0,s_ma,c_ma,c_ma,interleaved
620,14,0.6580255,1.0,s_ma,c_ma,c_ms,interleaved
621,14,0.88299006,0.0,s_ma,c_ma,c_ms,interleaved
622,14,2.339673,1.0,s_ms,c_ma,c_ma,interleaved
623,14,1.5277014,1.0,s_ms,c_ma,c_ms,interleaved
624,14,1.3760617,0.0,s_ms,c_ma,c_ma,interleaved
625,14,1.1859672,0.0,s_ms,c_ma,c_ms,interleaved
626,14,1.3028692,0.0,s_ms,c_ma,c_ma,interleaved
627,14,0.2964279,0.0,s_ma,c_ms,c_ma,interleaved
628,14,0.9581076,0.0,s_ma,c_ms,c_ms,interleaved
629,14,1.01595,1.0,s_ma,c_ms,c_ma,interleaved
630,14,1.2833172,0.0,s_ma,c_ms,c_ms,interleaved
631,14,1.4884729,1.0,s_ma,c_ms,c_ms,interleaved
632,14,0.8879887,1.0,s_ms,c_ms,c_ms,interleaved
633,14,0.49418035,0.0,s_ms,c_ms,c_ma,interleaved
634,14,1.4934471,1.0,s_ms,c_ms,c_ma,interleaved
635,14,1.5966054,0.0,s_ms,c_ms,c_ms,interleaved
636,14,0.83646584,1.0,s_ms,c_ms,c_ma,interleaved
637,14,1.1236123,0.0,s_ma,c_ma,c_ma,interleaved
638,14,0.6872961,0.0,s_ma,c_ma,c_ms,interleaved
639,14,1.580445,0.0,s_ma,c_ma,c_ms,interleaved
640,14,1.4049056,1.0,s_ma,c_ma,c_ma,interleaved
641,14,0.4121827,0.0,s_ms,c_ma,c_ms,interleaved
642,14,0.7718885,1.0,s_ms,c_ma,c_ma,interleaved
643,14,0.63626224,1.0,s_ms,c_ma,c_ms,interleaved
644,14,2.2162147,0.0,s_ms,c_ma,c_ma,interleaved
645,14,0.7678267,1.0,s_ms,c_ma,c_ms,interleaved
646,14,0.7336221,0.0,s_ma,c_ms,c_ma,interleaved
647,14,0.71909046,1.0,s_ma,c_ms,c_ms,interleaved
648,14,1.1274934,1.0,s_ma,c_ms,c_ma,interleaved
649,14,1.0276167,0.0,s_ma,c_ms,c_ms,interleaved
650,14,0.38901436,0.0,s_ma,c_ms,c_ms,interleaved
651,14,1.4595103,0.0,s_ms,c_ms,c_ms,interleaved
652,14,0.84658283,0.0,s_ms,c_ms,c_ma,interleaved
653,14,1.5781438,0.0,s_ms,c_ms,c_ma,interleaved
654,14,0.9888482,1.0,s_ms,c_ms,c_ms,interleaved
655,14,0.63670385,0.0,s_ms,c_ms,c_ma,interleaved
656,14,0.36242986,1.0,s_ma,c_ma,c_ma,interleaved
657,14,2.006512,1.0,s_ma,c_ma,c_ms,interleaved
658,14,0.935202,1.0,s_ma,c_ma,c_ms,interleaved
659,14,0.8507929,0.0,s_ma,c_ma,c_ma,interleaved
660,14,0.09224112,1.0,s_ms,c_ma,c_ms,interleaved
661,14,0.64356256,0.0,s_ms,c_ma,c_ma,interleaved
662,14,1.489689,0.0,s_ms,c_ma,c_ms,interleaved
663,14,0.5531199,0.0,s_ms,c_ma,c_ma,interleaved
664,14,0.31183124,0.0,s_ms,c_ma,c_ms,interleaved
665,14,0.93669885,0.0,s_ms,c_ms,c_ms,interleaved
666,14,1.1500572,0.0,s_ms,c_ms,c_ma,interleaved
667,14,1.5694032,0.0,s_ms,c_ms,c_ms,interleaved
668,14,0.60467875,0.0,s_ms,c_ms,c_ma,interleaved
669,14,0.7277739,0.0,s_ms,c_ms,c_ma,interleaved
670,14,0.6992502,0.0,s_ma,c_ms,c_ma,interleaved
671,14,1.0779302,0.0,s_ma,c_ms,c_ms,interleaved
672,14,1.1772088,0.0,s_ma,c_ms,c_ms,interleaved
673,14,0.64456016,0.0,s_ma,c_ms,c_ma,interleaved
674,14,2.269382,0.0,s_ma,c_ms,c_ms,interleaved
675,14,0.24302611,0.0,s_ms,c_ma,c_ms,interleaved
676,14,0.8417695,1.0,s_ms,c_ma,c_ma,interleaved
677,14,0.49387896,1.0,s_ms,c_ma,c_ma,interleaved
678,14,0.95196015,0.0,s_ms,c_ma,c_ms,interleaved
679,14,2.1421247,0.0,s_ms,c_ma,c_ms,interleaved
680,14,1.6764013,1.0,s_ma,c_ma,c_ms,interleaved
681,14,1.5293,0.0,s_ma,c_ma,c_ma,interleaved
682,14,1.4599313,0.0,s_ma,c_ma,c_ms,interleaved
683,14,1.557837,0.0,s_ma,c_ma,c_ma,interleaved
684,14,1.140001,1.0,s_ms,c_ms,c_ma,interleaved
685,14,1.4670796,1.0,s_ms,c_ms,c_ms,interleaved
686,14,1.9970014,1.0,s_ms,c_ms,c_ma,interleaved
687,14,0.5171346,1.0,s_ms,c_ms,c_ms,interleaved
688,14,0.5083338,1.0,s_ms,c_ms,c_ms,interleaved
689,14,0.8909142,0.0,s_ma,c_ms,c_ms,interleaved
690,14,0.57519156,0.0,s_ma,c_ms,c_ma,interleaved
691,14,0.79117006,0.0,s_ma,c_ms,c_ma,interleaved
692,14,1.1230862,0.0,s_ma,c_ms,c_ms,interleaved
693,14,0.9451557,0.0,s_ma,c_ms,c_ma,interleaved
694,14,1.3678312,1.0,s_ms,c_ma,c_ma,interleaved
695,14,0.8137898,1.0,s_ms,c_ma,c_ms,interleaved
696,14,1.5647044,0.0,s_ms,c_ma,c_ms,interleaved
697,14,0.9398436,0.0,s_ms,c_ma,c_ma,interleaved
698,14,1.2009742,0.0,s_ms,c_ma,c_ma,interleaved
699,14,0.4905095,0.0,s_ma,c_ma,c_ms,interleaved
700,14,1.4986813,1.0,s_ma,c_ma,c_ms,interleaved
701,14,0.47189686,0.0,s_ma,c_ma,c_ma,interleaved
702,14,0.79890466,0.0,s_ma,c_ma,c_ms,interleaved
703,14,0.45709127,0.0,s_ms,c_ms,c_ms,interleaved
704,14,0.7026215,1.0,s_ms,c_ms,c_ma,interleaved
705,14,0.23831633,1.0,s_ms,c_ms,c_ms,interleaved
706,14,1.6641825,0.0,s_ms,c_ms,c_ma,interleaved
707,14,0.76825947,1.0,s_ms,c_ms,c_ma,interleaved
708,14,1.59494,0.0,s_ma,c_ms,c_ma,interleaved
709,14,0.91540104,0.0,s_ma,c_ms,c_ms,interleaved
710,14,1.2381201,0.0,s_ma,c_ms,c_ms,interleaved
711,14,1.0696216,0.0,s_ma,c_ms,c_ma,interleaved
712,14,0.108898155,0.0,s_ma,c_ms,c_ms,interleaved
713,14,1.5573652,0.0,s_ms,c_ma,c_ms,interleaved
714,14,1.6029775,1.0,s_ms,c_ma,c_ma,interleaved
715,14,1.1121503,1.0,s_ms,c_ma,c_ma,interleaved
716,14,0.6232747,0.0,s_ms,c_ma,c_ms,interleaved
717,14,1.7181789,0.0,s_ms,c_ma,c_ms,interleaved
718,14,0.17777878,1.0,s_ma,c_ma,c_ma,interleaved
719,14,0.6284241,0.0,s_ma,c_ma,c_ms,interleaved
720,14,1.3330098,1.0,s_ma,c_ma,c_ms,interleaved
721,14,0.95085776,0.0,s_ma,c_ma,c_ma,interleaved
722,14,1.4153891,1.0,s_ms,c_ms,c_ma,interleaved
723,14,0.8489924,1.0,s_ms,c_ms,c_ms,interleaved
724,14,1.1764386,1.0,s_ms,c_ms,c_ma,interleaved
725,14,0.4869528,0.0,s_ms,c_ms,c_ms,interleaved
726,14,0.7545105,1.0,s_ms,c_ms,c_ms,interleaved
727,14,0.8717898,0.0,s_ma,c_ms,c_ms,interleaved
728,14,0.9701273,0.0,s_ma,c_ms,c_ma,interleaved
729,14,0.56556547,0.0,s_ma,c_ms,c_ma,interleaved
730,14,1.0467262,0.0,s_ma,c_ms,c_ms,interleaved
731,14,0.41384277,0.0,s_ma,c_ms,c_ma,interleaved
732,14,0.47095954,1.0,s_ms,c_ma,c_ma,interleaved
733,14,0.70075774,1.0,s_ms,c_ma,c_ms,interleaved
734,14,2.6123042,1.0,s_ms,c_ma,c_ms,interleaved
735,14,1.0261229,0.0,s_ms,c_ma,c_ma,interleaved
736,14,0.04555364,0.0,s_ms,c_ma,c_ma,interleaved
737,14,0.7337515,0.0,s_ma,c_ma,c_ms,interleaved
738,14,1.6541724,0.0,s_ma,c_ma,c_ma,interleaved
739,14,1.3342737,0.0,s_ma,c_ma,c_ms,interleaved
740,14,0.72417676,1.0,s_ma,c_ma,c_ms,interleaved
741,14,1.0821123,0.0,s_ms,c_ms,c_ms,interleaved
742,14,0.8863004,1.0,s_ms,c_ms,c_ma,interleaved
743,14,1.1456022,0.0,s_ms,c_ms,c_ms,interleaved
744,14,0.8376364,1.0,s_ms,c_ms,c_ma,interleaved
745,14,1.0865297,0.0,s_ms,c_ms,c_ma,interleaved
746,14,0.7709162,0.0,s_ma,c_ms,c_ma,interleaved
747,14,0.40638244,0.0,s_ma,c_ms,c_ms,interleaved
748,14,0.54432356,0.0,s_ma,c_ms,c_ms,interleaved
749,14,1.0845304,0.0,s_ma,c_ms,c_ma,interleaved
750,14,0.5361586,0.0,s_ma,c_ms,c_ms,interleaved
751,14,0.95002633,0.0,s_ms,c_ma,c_ms,interleaved
752,14,0.2698756,0.0,s_ms,c_ma,c_ma,interleaved
753,14,1.1059029,0.0,s_ms,c_ma,c_ma,interleaved
754,14,0.33545232,0.0,s_ms,c_ma,c_ms,interleaved
755,14,0.46621773,0.0,s_ms,c_ma,c_ms,interleaved
756,14,0.59229517,0.0,s_ma,c_ma,c_ma,interleaved
757,14,0.1938768,0.0,s_ma,c_ma,c_ms,interleaved
758,14,0.14467213,1.0,s_ma,c_ma,c_ma,interleaved
759,14,0.76246285,1.0,s_ma,c_ma,c_ms,interleaved
760,14,0.42021257,0.0,s_ma,c_ma,c_ms,random
761,14,0.66764915,1.0,s_ma,c_ma,c_ma,random
762,14,0.4072417,0.0,s_ma,c_ma,c_ms,random
763,14,0.60825217,0.0,s_ma,c_ma,c_ms,random
764,14,1.8211589,0.0,s_ms,c_ma,c_ms,random
765,14,0.42369208,1.0,s_ms,c_ma,c_ma,random
766,14,0.97866774,0.0,s_ms,c_ma,c_ma,random
767,14,0.2587335,1.0,s_ms,c_ma,c_ms,random
768,14,0.8188273,0.0,s_ms,c_ma,c_ma,random
769,14,1.2795746,0.0,s_ma,c_ms,c_ma,random
770,14,0.5160128,1.0,s_ma,c_ms,c_ms,random
771,14,2.0847974,0.0,s_ma,c_ms,c_ms,random
772,14,1.533215,1.0,s_ma,c_ms,c_ma,random
773,14,2.1989732,0.0,s_ma,c_ms,c_ma,random
774,14,1.3305626,0.0,s_ms,c_ms,c_ms,random
775,14,0.8962971,0.0,s_ms,c_ms,c_ma,random
776,14,0.6333538,0.0,s_ms,c_ms,c_ms,random
777,14,0.6222187,1.0,s_ms,c_ms,c_ma,random
778,14,0.26775673,1.0,s_ms,c_ms,c_ms,random
779,14,0.7445929,1.0,s_ma,c_ma,c_ms,random
780,14,0.84201837,0.0,s_ma,c_ma,c_ms,random
781,14,0.66377354,0.0,s_ma,c_ma,c_ma,random
782,14,0.48601785,1.0,s_ma,c_ma,c_ma,random
783,14,1.4509768,0.0,s_ms,c_ma,c_ma,random
784,14,1.1846461,0.0,s_ms,c_ma,c_ms,random
785,14,0.37187952,0.0,s_ms,c_ma,c_ms,random
786,14,0.6202898,1.0,s_ms,c_ma,c_ma,random
787,14,0.27625322,0.0,s_ms,c_ma,c_ms,random
788,14,1.5182068,0.0,s_ma,c_ms,c_ms,random
789,14,0.85353565,0.0,s_ma,c_ms,c_ma,random
790,14,0.992291,0.0,s_ma,c_ms,c_ma,random
791,14,0.6694437,1.0,s_ma,c_ms,c_ms,random
792,14,0.78404874,0.0,s_ma,c_ms,c_ms,random
793,14,1.1837034,1.0,s_ms,c_ms,c_ma,random
794,14,0.9340512,0.0,s_ms,c_ms,c_ms,random
795,14,1.7944167,0.0,s_ms,c_ms,c_ma,random
796,14,0.3954103,0.0,s_ms,c_ms,c_ms,random
797,14,1.1024597,1.0,s_ms,c_ms,c_ma,random
798,14,0.8566295,0.0,s_ma,c_ma,c_ma,random
799,14,0.97576445,0.0,s_ma,c_ma,c_ms,random
800,14,1.3793156,0.0,s_ma,c_ma,c_ms,random
801,14,1.8830005,1.0,s_ma,c_ma,c_ms,random
802,14,1.1033521,0.0,s_ms,c_ma,c_ms,random
803,14,1.3176723,1.0,s_ms,c_ma,c_ma,random
804,14,1.1402009,0.0,s_ms,c_ma,c_ma,random
805,14,0.7301681,0.0,s_ms,c_ma,c_ms,random
806,14,1.2878318,1.0,s_ms,c_ma,c_ma,random
807,14,0.77174866,0.0,s_ma,c_ms,c_ma,random
808,14,0.6721965,0.0,s_ma,c_ms,c_ms,random
809,14,0.47324428,0.0,s_ma,c_ms,c_ms,random
810,14,0.9588965,1.0,s_ma,c_ms,c_ma,random
811,14,0.37378109,0.0,s_ma,c_ms,c_ma,random
812,14,1.071548,0.0,s_ms,c_ms,c_ms,random
813,14,0.46470338,0.0,s_ms,c_ms,c_ma,random
814,14,0.6216307,0.0,s_ms,c_ms,c_ms,random
815,14,0.96487516,1.0,s_ms,c_ms,c_ma,random
816,14,0.47167483,1.0,s_ms,c_ms,c_ms,random
817,14,0.5768127,0.0,s_ma,c_ma,c_ms,random
818,14,0.18515836,1.0,s_ma,c_ma,c_ma,random
819,14,0.76778245,0.0,s_ma,c_ma,c_ms,random
820,14,0.66942525,0.0,s_ma,c_ma,c_ma,random
821,14,0.42929095,0.0,s_ms,c_ma,c_ma,random
822,14,1.9701272,0.0,s_ms,c_ma,c_ms,random
823,14,0.20466828,0.0,s_ms,c_ma,c_ms,random
824,14,0.9012824,0.0,s_ms,c_ma,c_ma,random
825,14,0.7212923,1.0,s_ms,c_ma,c_ms,random
826,14,0.9931108,0.0,s_ma,c_ms,c_ms,random
827,14,0.40233666,0.0,s_ma,c_ms,c_ma,random
828,14,1.4360569,1.0,s_ma,c_ms,c_ma,random
829,14,0.30155125,1.0,s_ma,c_ms,c_ms,random
830,14,1.5217216,0.0,s_ma,c_ms,c_ms,random
831,14,0.75064707,0.0,s_ms,c_ms,c_ma,random
832,14,0.10905467,1.0,s_ms,c_ms,c_ms,random
833,14,0.83994555,1.0,s_ms,c_ms,c_ma,random
834,14,1.1136408,0.0,s_ms,c_ms,c_ms,random
835,14,1.3772184,1.0,s_ms,c_ms,c_ma,random
836,14,0.647356,0.0,s_ma,c_ma,c_ms,random
837,14,0.32337132,0.0,s_ma,c_ma,c_ma,random
838,14,0.8756301,0.0,s_ma,c_ma,c_ms,random
839,14,0.73157454,1.0,s_ma,c_ma,c_ma,random
840,14,0.76549053,0.0,s_ms,c_ma,c_ma,random
841,14,1.4441097,1.0,s_ms,c_ma,c_ms,random
842,14,0.37742823,0.0,s_ms,c_ma,c_ms,random
843,14,0.20139737,0.0,s_ms,c_ma,c_ma,random
844,14,0.8402759,0.0,s_ms,c_ma,c_ms,random
845,14,1.2489417,1.0,s_ma,c_ms,c_ms,random
846,14,1.2868836,0.0,s_ma,c_ms,c_ma,random
847,14,0.43469423,0.0,s_ma,c_ms,c_ma,random
848,14,0.43080604,0.0,s_ma,c_ms,c_ms,random
849,14,1.0349423,1.0,s_ma,c_ms,c_ms,random
850,14,1.13098,1.0,s_ms,c_ms,c_ma,random
851,14,0.36221147,1.0,s_ms,c_ms,c_ms,random
852,14,1.6479368,1.0,s_ms,c_ms,c_ma,random
853,14,0.8849942,1.0,s_ms,c_ms,c_ms,random
854,14,0.74770087,1.0,s_ms,c_ms,c_ma,random
855,14,1.1128366,0.0,s_ms,c_ma,c_ms,random
856,14,1.4232984,0.0,s_ms,c_ma,c_ma,random
857,14,2.0155466,0.0,s_ms,c_ma,c_ms,random
858,14,1.5001948,1.0,s_ms,c_ma,c_ma,random
859,14,0.6971413,0.0,s_ms,c_ma,c_ma,random
860,14,0.3541965,1.0,s_ma,c_ma,c_ms,random
861,14,0.795773,0.0,s_ma,c_ma,c_ms,random
862,14,1.3745003,0.0,s_ma,c_ma,c_ma,random
863,14,0.5448307,0.0,s_ma,c_ma,c_ms,random
864,14,1.656104,0.0,s_ms,c_ms,c_ms,random
865,14,1.7004215,0.0,s_ms,c_ms,c_ma,random
866,14,1.0465642,1.0,s_ms,c_ms,c_ma,random
867,14,0.7821871,1.0,s_ms,c_ms,c_ms,random
868,14,0.9889885,1.0,s_ms,c_ms,c_ms,random
869,14,1.617276,0.0,s_ma,c_ms,c_ma,random
870,14,0.9578014,1.0,s_ma,c_ms,c_ms,random
871,14,2.1670814,1.0,s_ma,c_ms,c_ma,random
872,14,1.9770063,1.0,s_ma,c_ms,c_ms,random
873,14,0.99425626,0.0,s_ma,c_ms,c_ma,random
874,14,0.64628917,0.0,s_ms,c_ma,c_ma,random
875,14,0.7452862,0.0,s_ms,c_ma,c_ms,random
876,14,0.8637413,0.0,s_ms,c_ma,c_ma,random
877,14,0.91701484,1.0,s_ms,c_ma,c_ms,random
878,14,1.683344,0.0,s_ms,c_ma,c_ms,random
879,14,0.5993345,0.0,s_ma,c_ma,c_ms,random
880,14,0.67429286,0.0,s_ma,c_ma,c_ma,random
881,14,0.77480376,0.0,s_ma,c_ma,c_ms,random
882,14,0.35500383,0.0,s_ma,c_ma,c_ma,random
883,14,1.0091903,0.0,s_ms,c_ms,c_ma,random
884,14,0.7278414,1.0,s_ms,c_ms,c_ms,random
885,14,0.68165827,1.0,s_ms,c_ms,c_ms,random
886,14,0.92315626,0.0,s_ms,c_ms,c_ma,random
887,14,1.4741662,0.0,s_ms,c_ms,c_ma,random
888,14,0.9422139,1.0,s_ma,c_ms,c_ms,random
889,14,0.9846108,1.0,s_ma,c_ms,c_ma,random
890,14,1.0047133,1.0,s_ma,c_ms,c_ms,random
891,14,1.420573,0.0,s_ma,c_ms,c_ma,random
892,14,1.2540352,1.0,s_ma,c_ms,c_ms,random
893,14,0.96308064,0.0,s_ms,c_ma,c_ma,random
894,14,0.6517199,0.0,s_ms,c_ma,c_ms,random
895,14,0.43714017,0.0,s_ms,c_ma,c_ma,random
896,14,0.67820275,1.0,s_ms,c_ma,c_ms,random
897,14,1.4849957,0.0,s_ms,c_ma,c_ms,random
898,14,0.21158865,0.0,s_ma,c_ma,c_ms,random
899,14,0.7064541,1.0,s_ma,c_ma,c_ma,random
900,14,0.49594054,0.0,s_ma,c_ma,c_ms,random
901,14,0.19115932,0.0,s_ma,c_ma,c_ma,random
902,14,0.954119,0.0,s_ms,c_ms,c_ma,random
903,14,0.98352325,0.0,s_ms,c_ms,c_ms,random
904,14,1.6811411,0.0,s_ms,c_ms,c_ms,random
905,14,1.3752669,0.0,s_ms,c_ms,c_ma,random
906,14,0.9465403,0.0,s_ms,c_ms,c_ma,random
907,14,0.63662994,0.0,s_ma,c_ms,c_ms,random
908,14,1.9329885,0.0,s_ma,c_ms,c_ma,random
909,14,0.65904486,0.0,s_ma,c_ms,c_ms,random
910,14,0.22688663,0.0,s_ma,c_ms,c_ma,random
911,14,1.5159626,1.0,s_ma,c_ms,c_ms,random
912,14,1.4952658,0.0,s_ms,c_ma,c_ms,random
913,14,0.67138994,0.0,s_ms,c_ma,c_ma,random
914,14,0.9537058,1.0,s_ms,c_ma,c_ms,random
915,14,0.7536622,0.0,s_ms,c_ma,c_ma,random
916,14,0.9556812,0.0,s_ms,c_ma,c_ma,random
917,14,0.9132081,1.0,s_ma,c_ma,c_ma,random
918,14,1.5363054,0.0,s_ma,c_ma,c_ms,random
919,14,2.4911318,0.0,s_ma,c_ma,c_ms,random
920,14,1.8088555,0.0,s_ma,c_ma,c_ms,random
921,14,2.509063,0.0,s_ms,c_ms,c_ms,random
922,14,0.5691767,1.0,s_ms,c_ms,c_ma,random
923,14,0.6423483,0.0,s_ms,c_ms,c_ma,random
924,14,0.9915092,0.0,s_ms,c_ms,c_ms,random
925,14,2.066917,0.0,s_ms,c_ms,c_ms,random
926,14,0.73520625,1.0,s_ma,c_ms,c_ma,random
927,14,0.5160119,0.0,s_ma,c_ms,c_ms,random
928,14,1.18034,1.0,s_ma,c_ms,c_ma,random
929,14,1.4517722,1.0,s_ma,c_ms,c_ms,random
930,14,0.9801134,0.0,s_ma,c_ms,c_ma,random
931,14,0.94766426,0.0,s_ms,c_ma,c_ma,random
932,14,1.2912319,0.0,s_ms,c_ma,c_ms,random
933,14,1.3280888,0.0,s_ms,c_ma,c_ma,random
934,14,1.2516885,1.0,s_ms,c_ma,c_ms,random
935,14,0.7888838,1.0,s_ms,c_ma,c_ms,random
936,14,1.2005084,0.0,s_ma,c_ma,c_ms,random
937,14,0.21263567,0.0,s_ma,c_ma,c_ma,random
938,14,0.49740347,0.0,s_ma,c_ma,c_ma,random
939,14,0.8314385,0.0,s_ma,c_ma,c_ms,random
940,14,1.0678753,0.0,s_ms,c_ms,c_ma,random
941,14,0.57914066,0.0,s_ms,c_ms,c_ms,random
942,14,2.170437,0.0,s_ms,c_ms,c_ms,random
943,14,0.9922408,1.0,s_ms,c_ms,c_ma,random
944,14,0.9387919,1.0,s_ms,c_ms,c_ma,random
945,14,0.65882057,0.0,s_ma,c_ms,c_ms,random
946,14,0.54007554,1.0,s_ma,c_ms,c_ma,random
947,14,1.9990275,0.0,s_ma,c_ms,c_ms,random
948,14,1.118427,0.0,s_ma,c_ms,c_ma,random
949,14,0.90929294,0.0,s_ma,c_ms,c_ms,random
950,14,0.2906475,1.0,s_ma,c_ms,c_ma,random
951,14,0.91054165,1.0,s_ma,c_ms,c_ms,random
952,14,0.98900044,0.0,s_ma,c_ms,c_ma,random
953,14,2.043685,0.0,s_ma,c_ms,c_ms,random
954,14,0.58939606,1.0,s_ma,c_ms,c_ms,random
